scenario,mode,controller,seed,rep,verdict,error
SC-NOM-03,monitoring,rl,2024,22,True,
SC-NOM-03,monitoring,rl,2024,23,True,
SC-NOM-03,monitoring,rl,2024,24,True,
SC-PERT-01,enforcement,rl,2024,0,True,
SC-PERT-01,enforcement,rl,2024,1,True,
SC-PERT-01,enforcement,rl,2024,2,False,
SC-PERT-01,enforcement,rl,2024,3,True,
SC-PERT-01,enforcement,rl,2024,4,True,
SC-PERT-01,enforcement,rl,2024,5,True,
SC-PERT-01,enforcement,rl,2024,6,True,
SC-PERT-01,enforcement,rl,2024,7,True,
SC-PERT-01,enforcement,rl,2024,8,False,
SC-PERT-01,enforcement,rl,2024,9,True,
SC-PERT-01,enforcement,rl,2024,10,True,
SC-PERT-01,enforcement,rl,2024,11,True,
SC-PERT-01,enforcement,rl,2024,12,True,
SC-PERT-01,enforcement,rl,2024,13,True,
SC-PERT-01,enforcement,rl,2024,14,True,
SC-PERT-01,enforcement,rl,2024,15,True,
SC-PERT-01,enforcement,rl,2024,16,True,
SC-PERT-01,enforcement,rl,2024,17,False,
SC-PERT-01,enforcement,rl,2024,18,True,
SC-PERT-01,enforcement,rl,2024,19,True,
SC-PERT-01,enforcement,rl,2024,20,True,
SC-PERT-01,enforcement,rl,2024,21,True,
SC-PERT-01,enforcement,rl,2024,22,True,
SC-PERT-01,enforcement,rl,2024,23,False,
SC-PERT-01,enforcement,rl,2024,24,True,
SC-PERT-01,enforcement,rl,2024,25,True,
SC-PERT-01,enforcement,rl,2024,26,True,
SC-PERT-01,enforcement,rl,2024,27,True,
SC-PERT-01,enforcement,rl,2024,28,True,
SC-PERT-01,enforcement,rl,2024,29,True,
SC-PERT-01,enforcement,rl,2024,30,True,
SC-PERT-01,enforcement,rl,2024,31,True,
SC-PERT-01,enforcement,rl,2024,32,True,
SC-PERT-01,enforcement,rl,2024,33,True,
SC-PERT-01,enforcement,rl,2024,34,True,
SC-PERT-01,enforcement,rl,2024,35,False,
SC-PERT-01,enforcement,rl,2024,36,True,
SC-PERT-01,enforcement,rl,2024,37,True,
SC-PERT-01,enforcement,rl,2024,38,True,
SC-PERT-01,enforcement,rl,2024,39,True,
SC-PERT-01,enforcement,rl,2024,40,True,
SC-PERT-01,enforcement,rl,2024,41,False,
SC-PERT-01,enforcement,rl,2024,42,True,
SC-PERT-01,enforcement,rl,2024,43,True,
SC-PERT-01,enforcement,rl,2024,44,True,
SC-PERT-01,enforcement,rl,2024,45,True,
SC-PERT-01,enforcement,rl,2024,46,True,
SC-PERT-01,enforcement,rl,2024,47,False,
SC-PERT-01,enforcement,rl,2024,48,True,
SC-PERT-01,enforcement,rl,2024,49,True,
SC-PERT-01,enforcement,rl,2024,50,True,
SC-PERT-01,enforcement,rl,2024,51,True,
SC-PERT-01,enforcement,rl,2024,52,True,
SC-PERT-01,enforcement,rl,2024,53,True,
SC-PERT-01,enforcement,rl,2024,54,True,
SC-PERT-01,enforcement,rl,2024,55,True,
SC-PERT-01,enforcement,rl,2024,56,True,
SC-PERT-01,enforcement,rl,2024,57,True,
SC-PERT-01,enforcement,rl,2024,58,True,
SC-PERT-01,enforcement,rl,2024,59,True,
SC-PERT-01,monitoring,rl,2024,0,True,
SC-PERT-01,monitoring,rl,2024,1,True,
SC-PERT-01,monitoring,rl,2024,2,False,
SC-PERT-01,monitoring,rl,2024,3,True,
SC-PERT-01,monitoring,rl,2024,4,True,
SC-PERT-01,monitoring,rl,2024,5,True,
SC-PERT-01,monitoring,rl,2024,6,True,
SC-PERT-01,monitoring,rl,2024,7,True,
SC-PERT-01,monitoring,rl,2024,8,False,
SC-PERT-01,monitoring,rl,2024,9,True,
SC-PERT-01,monitoring,rl,2024,10,True,
SC-PERT-01,monitoring,rl,2024,11,True,
SC-PERT-01,monitoring,rl,2024,12,True,
SC-PERT-01,monitoring,rl,2024,13,True,
SC-PERT-01,monitoring,rl,2024,14,True,
SC-PERT-01,monitoring,rl,2024,15,True,
SC-PERT-01,monitoring,rl,2024,16,True,
SC-PERT-01,monitoring,rl,2024,17,False,
SC-PERT-01,monitoring,rl,2024,18,True,
SC-PERT-01,monitoring,rl,2024,19,True,
SC-PERT-01,monitoring,rl,2024,20,True,
SC-PERT-01,monitoring,rl,2024,21,True,
SC-PERT-01,monitoring,rl,2024,22,True,
SC-PERT-01,monitoring,rl,2024,23,False,
SC-PERT-01,monitoring,rl,2024,24,True,
SC-PERT-01,monitoring,rl,2024,25,True,
SC-PERT-01,monitoring,rl,2024,26,True,
SC-PERT-01,monitoring,rl,2024,27,True,
SC-PERT-01,monitoring,rl,2024,28,True,
SC-PERT-01,monitoring,rl,2024,29,True,
SC-PERT-01,monitoring,rl,2024,30,True,
SC-PERT-01,monitoring,rl,2024,31,True,
SC-PERT-01,monitoring,rl,2024,32,True,
SC-PERT-01,monitoring,rl,2024,33,True,
SC-PERT-01,monitoring,rl,2024,34,True,
SC-PERT-01,monitoring,rl,2024,35,False,
SC-PERT-01,monitoring,rl,2024,36,True,
SC-PERT-01,monitoring,rl,2024,37,True,
SC-PERT-01,monitoring,rl,2024,38,True,
SC-PERT-01,monitoring,rl,2024,39,True,
SC-PERT-01,monitoring,rl,2024,40,True,
SC-PERT-01,monitoring,rl,2024,41,False,
SC-PERT-01,monitoring,rl,2024,42,True,
SC-PERT-01,monitoring,rl,2024,43,True,
SC-PERT-01,monitoring,rl,2024,44,True,
SC-PERT-01,monitoring,rl,2024,45,True,
SC-PERT-01,monitoring,rl,2024,46,True,
SC-PERT-01,monitoring,rl,2024,47,False,
SC-PERT-01,monitoring,rl,2024,48,True,
SC-PERT-01,monitoring,rl,2024,49,True,
SC-PERT-01,monitoring,rl,2024,50,True,
SC-PERT-01,monitoring,rl,2024,51,True,
SC-PERT-01,monitoring,rl,2024,52,True,
SC-PERT-01,monitoring,rl,2024,53,True,
SC-PERT-01,monitoring,rl,2024,54,True,
SC-PERT-01,monitoring,rl,2024,55,True,
SC-PERT-01,monitoring,rl,2024,56,True,
SC-PERT-01,monitoring,rl,2024,57,True,
SC-PERT-01,monitoring,rl,2024,58,True,
SC-PERT-01,monitoring,rl,2024,59,True,
SC-PERT-02,enforcement,rl,2024,0,True,
SC-PERT-02,enforcement,rl,2024,1,True,
SC-PERT-02,enforcement,rl,2024,2,True,
SC-PERT-02,enforcement,rl,2024,3,True,
SC-PERT-02,enforcement,rl,2024,4,True,
SC-PERT-02,enforcement,rl,2024,5,True,
SC-PERT-02,enforcement,rl,2024,6,True,
SC-PERT-02,enforcement,rl,2024,7,True,
SC-PERT-02,enforcement,rl,2024,8,True,
SC-PERT-02,enforcement,rl,2024,9,True,
SC-PERT-02,enforcement,rl,2024,10,True,
SC-PERT-02,enforcement,rl,2024,11,True,
SC-PERT-02,enforcement,rl,2024,12,True,
SC-PERT-02,enforcement,rl,2024,13,True,
SC-PERT-02,enforcement,rl,2024,14,True,
SC-PERT-02,enforcement,rl,2024,15,True,
SC-PERT-02,enforcement,rl,2024,16,True,
SC-PERT-02,enforcement,rl,2024,17,True,
SC-PERT-02,enforcement,rl,2024,18,True,
SC-PERT-02,enforcement,rl,2024,19,True,
SC-PERT-02,enforcement,rl,2024,20,True,
SC-PERT-02,enforcement,rl,2024,21,True,
SC-PERT-02,enforcement,rl,2024,22,True,
SC-PERT-02,enforcement,rl,2024,23,True,
SC-PERT-02,enforcement,rl,2024,24,True,
SC-PERT-02,enforcement,rl,2024,25,True,
SC-PERT-02,enforcement,rl,2024,26,True,
SC-PERT-02,enforcement,rl,2024,27,True,
SC-PERT-02,enforcement,rl,2024,28,True,
SC-PERT-02,enforcement,rl,2024,29,True,
SC-PERT-02,enforcement,rl,2024,30,True,
SC-PERT-02,enforcement,rl,2024,31,True,
SC-PERT-02,enforcement,rl,2024,32,True,
SC-PERT-02,enforcement,rl,2024,33,True,
SC-PERT-02,enforcement,rl,2024,34,True,
SC-PERT-02,enforcement,rl,2024,35,True,
SC-PERT-02,enforcement,rl,2024,36,True,
SC-PERT-02,enforcement,rl,2024,37,True,
SC-PERT-02,enforcement,rl,2024,38,True,
SC-PERT-02,enforcement,rl,2024,39,True,
SC-PERT-02,monitoring,rl,2024,0,True,
SC-PERT-02,monitoring,rl,2024,1,True,
SC-PERT-02,monitoring,rl,2024,2,True,
SC-PERT-02,monitoring,rl,2024,3,True,
SC-PERT-02,monitoring,rl,2024,4,True,
SC-PERT-02,monitoring,rl,2024,5,True,
SC-PERT-02,monitoring,rl,2024,6,True,
SC-PERT-02,monitoring,rl,2024,7,True,
SC-PERT-02,monitoring,rl,2024,8,True,
SC-PERT-02,monitoring,rl,2024,9,True,
SC-PERT-02,monitoring,rl,2024,10,True,
SC-PERT-02,monitoring,rl,2024,11,True,
SC-PERT-02,monitoring,rl,2024,12,True,
SC-PERT-02,monitoring,rl,2024,13,True,
SC-PERT-02,monitoring,rl,2024,14,True,
SC-PERT-02,monitoring,rl,2024,15,True,
SC-PERT-02,monitoring,rl,2024,16,True,
SC-PERT-02,monitoring,rl,2024,17,True,
SC-PERT-02,monitoring,rl,2024,18,True,
SC-PERT-02,monitoring,rl,2024,19,True,
SC-PERT-02,monitoring,rl,2024,20,True,
SC-PERT-02,monitoring,rl,2024,21,True,
SC-PERT-02,monitoring,rl,2024,22,True,
SC-PERT-02,monitoring,rl,2024,23,True,
SC-PERT-02,monitoring,rl,2024,24,True,
SC-PERT-02,monitoring,rl,2024,25,True,
SC-PERT-02,monitoring,rl,2024,26,True,
SC-PERT-02,monitoring,rl,2024,27,True,
SC-PERT-02,monitoring,rl,2024,28,True,
SC-PERT-02,monitoring,rl,2024,29,True,
SC-PERT-02,monitoring,rl,2024,30,True,
SC-PERT-02,monitoring,rl,2024,31,True,
SC-PERT-02,monitoring,rl,2024,32,True,
SC-PERT-02,monitoring,rl,2024,33,True,
SC-PERT-02,monitoring,rl,2024,34,True,
SC-PERT-02,monitoring,rl,2024,35,True,
SC-PERT-02,monitoring,rl,2024,36,True,
SC-PERT-02,monitoring,rl,2024,37,True,
SC-PERT-02,monitoring,rl,2024,38,True,
SC-PERT-02,monitoring,rl,2024,39,True,
SC-PERT-03,enforcement,rl,2024,0,,
SC-PERT-03,enforcement,rl,2024,1,,
SC-PERT-03,enforcement,rl,2024,2,,
SC-PERT-03,enforcement,rl,2024,3,,
SC-PERT-03,enforcement,rl,2024,4,,
SC-PERT-03,enforcement,rl,2024,5,,
SC-PERT-03,enforcement,rl,2024,6,,
SC-PERT-03,enforcement,rl,2024,7,,
SC-PERT-03,enforcement,rl,2024,8,,
SC-PERT-03,enforcement,rl,2024,9,,
SC-PERT-03,enforcement,rl,2024,10,,
SC-PERT-03,enforcement,rl,2024,11,,
SC-PERT-03,enforcement,rl,2024,12,,
SC-PERT-03,enforcement,rl,2024,13,,
SC-PERT-03,enforcement,rl,2024,14,,
SC-PERT-03,enforcement,rl,2024,15,,
SC-PERT-03,enforcement,rl,2024,16,,
SC-PERT-03,enforcement,rl,2024,17,,
SC-PERT-03,enforcement,rl,2024,18,,
SC-PERT-03,enforcement,rl,2024,19,,
SC-PERT-03,enforcement,rl,2024,20,,
SC-PERT-03,enforcement,rl,2024,21,,
SC-PERT-03,enforcement,rl,2024,22,,
SC-PERT-03,enforcement,rl,2024,23,,
SC-PERT-03,enforcement,rl,2024,24,,
SC-PERT-03,enforcement,rl,2024,25,,
SC-PERT-03,enforcement,rl,2024,26,,
SC-PERT-03,enforcement,rl,2024,27,,
SC-PERT-03,enforcement,rl,2024,28,,
SC-PERT-03,enforcement,rl,2024,29,,
SC-PERT-03,enforcement,rl,2024,30,,
SC-PERT-03,enforcement,rl,2024,31,,
SC-PERT-03,enforcement,rl,2024,32,,
SC-PERT-03,enforcement,rl,2024,33,,
SC-PERT-03,enforcement,rl,2024,34,,
SC-PERT-03,enforcement,rl,2024,35,,
SC-PERT-03,enforcement,rl,2024,36,,
SC-PERT-03,enforcement,rl,2024,37,,
SC-PERT-03,enforcement,rl,2024,38,,
SC-PERT-03,enforcement,rl,2024,39,,
SC-PERT-03,monitoring,rl,2024,0,,
SC-PERT-03,monitoring,rl,2024,1,,
SC-PERT-03,monitoring,rl,2024,2,,
SC-PERT-03,monitoring,rl,2024,3,,
SC-PERT-03,monitoring,rl,2024,4,,
SC-PERT-03,monitoring,rl,2024,5,,
SC-PERT-03,monitoring,rl,2024,6,,
SC-PERT-03,monitoring,rl,2024,7,,
SC-PERT-03,monitoring,rl,2024,8,,
SC-PERT-03,monitoring,rl,2024,9,,
SC-PERT-03,monitoring,rl,2024,10,,
SC-PERT-03,monitoring,rl,2024,11,,
SC-PERT-03,monitoring,rl,2024,12,,
SC-PERT-03,monitoring,rl,2024,13,,
SC-PERT-03,monitoring,rl,2024,14,,
SC-PERT-03,monitoring,rl,2024,15,,
SC-PERT-03,monitoring,rl,2024,16,,
SC-PERT-03,monitoring,rl,2024,17,,
SC-PERT-03,monitoring,rl,2024,18,,
SC-PERT-03,monitoring,rl,2024,19,,
SC-PERT-03,monitoring,rl,2024,20,,
SC-PERT-03,monitoring,rl,2024,21,,
SC-PERT-03,monitoring,rl,2024,22,,
SC-PERT-03,monitoring,rl,2024,23,,
SC-PERT-03,monitoring,rl,2024,24,,
SC-PERT-03,monitoring,rl,2024,25,,
SC-PERT-03,monitoring,rl,2024,26,,
SC-PERT-03,monitoring,rl,2024,27,,
SC-PERT-03,monitoring,rl,2024,28,,
SC-PERT-03,monitoring,rl,2024,29,,
SC-PERT-03,monitoring,rl,2024,30,,
SC-PERT-03,monitoring,rl,2024,31,,
SC-PERT-03,monitoring,rl,2024,32,,
SC-PERT-03,monitoring,rl,2024,33,,
SC-PERT-03,monitoring,rl,2024,34,,
SC-PERT-03,monitoring,rl,2024,35,,
SC-PERT-03,monitoring,rl,2024,36,,
SC-PERT-03,monitoring,rl,2024,37,,
SC-PERT-03,monitoring,rl,2024,38,,
SC-PERT-03,monitoring,rl,2024,39,,
